src,dst
174,2634
270,3096
494,360
485,806
6445,4906
851,4539
5259,91
3999,1743
2304,4221
3959,624
6896,4024
7288,7288
6761,3607
730,7403
6386,2232
5670,2816
7387,851
2867,3580
4426,7445
5864,3813
4221,1563
7586,6164
805,4544
3737,3436
3981,6240
361,366
2330,5792
3939,6014
5294,6851
2837,2590
915,925
3401,2174
3946,3960
6986,4075
668,4431
5071,2083
6774,220
900,5720
609,818
3312,2102
690,5910
1285,3087
2521,6676
6440,2037
7426,3034
662,7245
1342,1342
3332,6891
3034,4982
5506,6333
5511,6677
4014,4444
5628,846
3809,7230
3464,779
4692,6759
4680,1272
3348,7020
2744,3873
6304,836
6555,4619
1747,6881
5030,338
3514,4279
258,4509
3809,5136
5357,4116
3647,4808
3435,6615
7153,6416
5950,2186
26,1907
2371,3483
2744,1779
1486,4258
6164,2115
2735,7143
5739,5349
3213,4701
5219,6811
5739,2905
6420,2300
7497,4913
4281,2098
2048,1517
6012,31
1424,6763
1732,4664
779,1363
1037,3873
6601,3809
167,3236
6048,627
3809,6425
3699,4567
1283,4279
3604,1297
2150,6116
4340,3809
849,789
4997,174
6507,2080
2353,5132
4201,240
5140,1391
5226,6827
6542,4518
3809,4331
6763,7146
4452,7406
3781,31
6126,1607
4629,5790
6508,211
3901,887
2610,7390
2089,3746
4632,3809
1163,548
4143,420
84,326
7350,3681
1909,4310
3934,6662
5168,1345
663,5860
7430,5330
4725,7191
2428,179
4702,5487
3114,3890
6600,150
2825,3787
7558,1351
692,5285
4135,909
3809,5620
4251,6719
2276,3730
3988,1421
4289,595
6799,4682
3326,5651
6230,4939
1851,3177
3809,143
1309,1662
376,3709
1515,3982
1995,4619
1649,3982
3194,4943
2547,5132
5262,2269
6090,4370
6759,2250
6812,5294
6048,4144
1022,851
2957,6693
4031,4127
3373,4127
5467,1920
7215,5684
3194,5882
7450,6490
5294,5375
2501,1165
4115,1731
6348,622
2807,2403
2244,3229
2894,7283
5790,294
7426,7035
3188,3034
2565,3809
2799,1761
3580,1572
1095,5651
6227,5930
4727,16
3646,5575
4097,6036
2404,2171
5026,2527
193,595
4379,2716
7485,1199
3809,4815
6958,6408
2095,4045
6663,4016
5921,3379
7082,7383
7426,4941
506,6949
2753,1012
79,466
1318,1909
6882,2599
624,6416
4413,4929
3809,5754
5491,4734
2729,3809
3911,4718
4599,2840
3539,2860
473,1524
5777,6259
579,5892
2759,5903
3500,5349
2232,6386
523,6714
2772,1412
3818,5658
5788,1695
507,1293
658,3906
1313,5298
2860,478
1413,7222
1062,1515
2206,6104
3135,3157
3470,7577
3809,7043
1474,3711
4886,22
4031,1228
5259,2482
3325,6664
2363,3809
3550,5062
2497,3809
2101,3809
5026,5694
3971,6812
4485,7033
493,1745
364,3809
2996,6381
7364,3258
4716,1681
7425,6917
6367,1348
422,6416
6563,2980
7179,1034
286,7309
6208,6953
7366,860
4327,6043
6433,7071
2826,6320
245,5965
1317,5016
1735,4775
4032,5371
174,837
3543,484
1407,7161
4055,2322
132,3809
266,3809
52,7263
4787,5654
1662,2957
5404,3344
1920,5467
3809,6238
3300,1665
113,6950
445,2993
3144,2815
4672,1917
797,4384
3809,3205
6298,3971
2645,7039
5439,1271
2359,37
3809,4144
6818,3448
1176,5319
37,5800
1909,740
7408,281
6384,3930
6891,5424
1635,3389
3458,6546
1672,6654
5846,2534
643,1823
6,448
2704,2142
3454,2640
6356,5265
1559,3744
7166,4316
5795,1256
960,4913
7599,1165
6150,7082
2905,6747
5028,6224
3314,5454
3696,5556
93,4015
196,1484
4654,5259
6278,851
3616,5792
1578,4144
2089,4848
6203,4649
4690,4135
3752,3586
6756,4044
2931,1902
7000,4404
3032,264
7166,5605
2803,404
3087,4135
652,1885
5585,2735
3386,3236
98,2265
3785,6917
6201,789
4733,3458
6104,7272
5777,6877
3602,1548
4665,1045
687,6043
1561,2635
3087,7518
6783,7560
3358,4571
1247,4165
4053,7082
6758,2777
5116,4135
881,6259
3274,147
2095,475
2241,2744
6596,1668
2143,6373
5006,5660
6056,7581
7115,3172
3638,50
2058,4730
5539,646
6702,1313
4541,1544
1368,4283
2788,3263
3287,732
3550,3586
7571,190
3851,4480
900,5346
2543,988
466,2610
1125,5464
3692,5921
6596,2957
2033,886
3936,6281
5350,6759
2960,1276
432,6409
6408,462
921,3190
1489,264
4329,2011
4102,2786
7190,4635
5411,5722
7491,3809
3454,7446
949,2205
6463,6750
73,4786
6898,5924
1095,1276
3261,1389
5935,1935
7581,3702
3555,3556
5955,867
6919,385
5626,3809
6419,5697
7205,4354
7559,2408
3560,7283
2490,6615
7189,5349
6230,6175
2524,6199
7477,5981
3531,3320
1633,2241
7447,4826
1858,4803
3085,759
6896,751
3971,3592
6559,1920
6572,7043
2255,1995
3323,3556
606,2374
4677,1539
2946,1354
6703,6745
853,3971
1013,1974
4459,3531
1854,2590
591,3971
462,4315
5787,5955
4495,744
6943,3199
7575,258
5472,2187
3906,6765
4969,6262
740,7477
6705,2095
2078,4927
7097,633
2274,6559
2556,5491
7377,3656
2019,5286
1148,2549
568,3960
4852,5862
203,3273
432,127
1557,502
721,4202
3224,3146
3436,1339
610,7569
5327,493
5686,3809
4781,1488
5820,3809
5424,3809
73,948
3944,7407
5338,93
2848,1354
1318,5589
883,3971
2963,2058
1870,6102
3374,646
3358,7283
5342,6628
6825,6711
6431,930
311,2991
679,1697
2616,1196
5178,1309
7041,1613
644,2642
3906,1638
4243,6693
4921,4127
2856,7072
1538,2330
896,2863
7040,5360
4561,1340
462,127
5493,1320
6405,3809
2879,4989
3362,1925
2170,328
3988,3141
6259,2516
3712,991
4223,1695
7406,4370
1210,5655
3980,1745
6139,879
3809,1863
583,2524
4201,7571
3702,3686
2905,6560
1549,2088
4517,637
7082,459
3863,2099
1389,7468
4099,4261
6907,643
5172,6166
7223,3323
7560,6126
4850,3671
142,5383
1369,1339
5008,4257
892,4383
1950,2782
4192,3671
6386,382
3619,3809
2206,2213
1729,1093
3809,3152
1020,4568
1314,2571
1945,5821
6863,1475
1322,6596
1908,6693
5399,99
1548,3906
1030,6195
4189,4312
6966,1573
1491,174
37,1775
2456,3300
4758,1988
3959,6479
3809,7474
6321,5972
3809,1058
3387,3809
1730,3573
6291,4817
2187,3260
3809,4441
2262,6817
810,1883
4313,3974
6510,3400
5679,7444
2253,2567
431,3018
709,6904
7017,6614
6081,1974
993,4219
5560,6409
5068,4257
849,6160
1940,1289
7124,1758
4266,2815
1174,66
2590,2337
3737,3225
4222,2516
294,2905
7465,5434
6181,84
2695,1572
7552,892
1418,3809
764,5271
1552,3809
1156,3809
619,3604
1971,760
2074,2393
2834,5299
2538,7223
1387,1463
4682,4571
332,3547
5135,4324
6329,332
921,7325
66,395
1165,5965
692,3301
4121,5443
4556,5371
5948,7056
6870,4628
6932,6260
4076,1536
3971,22
3885,1968
3876,2414
4317,7075
195,5878
1699,422
1864,6905
5935,6070
709,6099
4028,3939
1385,2706
306,232
1386,5560
3433,5227
2132,7070
1076,2136
1862,3045
1774,946
6091,3550
6774,2826
5965,4377
6600,3427
268,879
99,4076
1066,859
4882,3447
663,6104
7332,5039
4775,2826
7149,5332
2980,3380
4682,6799
7426,1668
6075,3956
664,98
3809,2481
2176,5837
2585,3790
3134,4786
6050,3145
4825,1600
4135,1153
3665,4422
31,6012
6387,286
4682,1322
3809,5864
1071,5525
1633,6726
133,812
3965,1681
3975,2369
6563,1451
2970,598
3809,2831
1309,1906
328,2219
2088,1644
5739,3633
6236,4439
4078,4941
7213,5882
6323,5347
860,5463
6108,5193
5738,6414
3845,3427
5913,6415
3556,3324
1030,3430
1293,6284
4172,7205
84,6181
3613,7241
5946,3330
5545,2986
5763,4377
1389,2959
3775,5290
3307,2970
7082,3305
3531,234
1817,1716
900,4488
3809,1676
7174,6277
6100,4147
6628,6518
4426,7502
3047,4736
2980,3514
3809,5059
2109,23
3568,3684
6723,6755
1634,1450
5025,7272
6398,579
1557,449
4953,6615
3847,66
533,880
6355,3326
2296,7204
3893,2693
7542,2135
2693,6840
4334,5819
222,4401
5296,2258
4184,2088
4917,5645
6140,6555
7578,5175
5878,7309
4474,7519
3392,1364
6215,3696
2020,331
3260,7072
7235,113
6515,5651
5679,2935
4495,5363
5921,4912
4474,2042
5673,2366
432,1363
3809,871
4027,6426
1713,3971
5013,3259
2418,3760
4217,5769
6578,1654
406,7497
583,4915
4177,708
2797,1312
5983,3696
2204,5871
3381,6436
5186,908
4427,6518
4506,395
2529,1497
1560,4079
3671,1287
7191,2793
1520,516
3879,1990
2205,4002
708,1769
6609,4508
6862,258
2935,2535
2615,7283
3809,3099
1279,5907
54,4170
2987,6108
7075,4688
946,779
6710,3809
7317,2501
6181,6663
3974,133
4822,1920
6152,2727
3934,5430
114,5352
236,619
4934,5544
6980,2357
190,5347
2802,851
5016,6108
4252,2706
5726,7207
1920,6061
643,7544
4680,1463
2529,7108
5550,565
467,902
3893,1083
5811,6756
6518,956
6740,3809
6858,7440
3809,1355
5149,3604
7121,1434
195,3597
2079,4778
5689,6766
6563,3358
4479,3809
370,1908
3752,5924
2140,2987
5464,3615
1627,6374
6644,3697
3621,2997
5271,3220
1274,594
3696,5800
3809,5677
1168,2827
2902,6693
7460,2004
3757,7207
7381,957
6441,5997
1699,2463
5374,1628
286,1621
1819,1067
1712,5142
3491,4055
485,2770
879,2135
1939,6087
82,5763
2410,754
6147,797
672,2596
5851,1967
2119,770
1262,3593
56,2098
7332,6141
6238,915
1721,3915
2631,164
485,6153
3484,4015
4081,5991
2737,3034
132,2093
2098,7248
2093,488
6551,99
959,559
5097,946
1986,3809
6477,150
2970,4733
6769,3934
2645,7417
2042,7124
1510,7263
5462,5016
3960,2439
3314,1510
948,5281
2696,2629
4201,7197
3420,216
1902,7494
2652,2330
5193,4976
4221,1433
5539,3923
6521,5710
946,5585
2278,3809
2240,1073
3315,6057
6799,3934
3170,2670
6621,6291
1781,6386
3362,6812
6755,7045
2736,1654
5299,7065
2171,2407
4029,1613
439,6693
7272,2087
4682,7096
2003,6206
1313,5005
2629,2696
1899,7546
2857,2331
4161,2671
7468,686
2442,3809
231,2233
5062,3338
4537,4648
3481,468
3809,6161
504,113
719,1987
6951,167
2358,6555
5651,4864
4185,32
5701,4227
1033,642
616,3737
1292,2034
6118,2795
5636,2297
6567,177
4127,993
6329,7179
97,6555
5312,2173
4343,2311
3959,628
3809,4067
6870,5059
2109,5447
4635,3651
4146,6870
6799,685
1680,4775
1379,5601
2953,1638
6213,3971
2142,2362
1703,5698
3291,879
3604,6294
4053,5366
6730,5429
2967,4919
3667,3610
7027,1451
5463,3658
3809,1973
2284,4108
2552,7306
2280,7372
5699,1656
4269,7061
3809,5356
5810,4870
3809,2912
2826,7316
3906,3976
2280,1895
241,3809
881,2449
5664,5984
5287,6034
1452,3204
3809,6295
4280,5880
4683,4607
3690,6603
639,6299
4803,1491
4347,4658
2291,7157
257,2999
331,3702
4711,1902
6330,7538
2763,3934
2088,2075
407,3697
4622,3550
7103,2735
606,4846
3901,3790
331,4641
1879,5119
179,837
1032,524
2119,2327
3681,2703
1389,6423
2141,2086
4316,999
2058,4303
6046,1713
222,2604
6142,1421
2735,6208
6890,6010
6386,1781
4027,4279
5162,5342
7382,56
3056,6034
6747,5732
3809,2107
787,2009
730,1475
4790,4423
4370,1585
5268,2735
1314,4909
445,2245
2205,916
5312,6979
6377,133
5938,3469
993,5268
31,161
2560,326
3809,6429
1183,2359
818,1480
1318,5967
5439,523
7505,3438
1322,6840
656,6787
1268,7543
3809,6779
3809,363
7312,6426
770,7266
729,849
1422,4977
1451,4217
5028,2093
6234,7560
3514,445
3300,5589
3971,132
3809,1302
4289,2693
780,2477
5128,230
7397,2942
5237,2617
4706,6364
3314,5645
258,2553
7190,370
7570,3809
990,4165
469,521
5854,2966
4135,4296
1098,3698
6442,5580
2089,5039
4310,887
4279,5738
2980,1046
3871,3469
6828,6555
3978,2777
5217,4974
3809,3530
7527,7495
6577,3711
6551,2490
1666,368
6812,2265
84,1969
6395,5360
5610,1643
4823,5205
3096,66
5601,3809
3677,1509
2789,5019
764,3421
5339,3809
3847,1920
7207,2013
1692,3659
456,3453
4129,1791
3141,4131
2387,6143
4919,7545
5392,7203
3809,1786
2835,1580
3702,7581
328,1174
3681,6704
7449,1896
2468,66
1026,3956
4711,3809
6075,4200
361,533
3809,2725
2997,595
304,3971
7453,325
6,2062
4507,3255
1664,3654
7321,3589
2321,5681
2369,4409
2529,2412
2515,262
4244,3784
634,5768
2759,2874
3784,6051
5709,63
3925,806
1712,5573
2116,3182
5775,5786
6121,7
2122,7134
3705,6135
6864,4252
7480,6470
6566,2343
931,1975
1657,6805
652,2560
3761,3034
5132,432
3272,3809
2857,3567
5658,6140
4746,6812
3939,5026
5740,3698
4262,3959
1211,1211
5939,6567
4444,997
7114,3087
935,3787
3488,6258
6640,2450
2982,3454
6851,2862
6364,7470
6248,879
3564,3809
6573,4611
2533,4759
652,3849
2906,3809
3302,3809
3491,6714
4272,863
6264,823
1677,2330
536,1422
1121,4327
4021,6879
936,4547
5984,1183
762,5148
946,539
2439,6036
3709,376
6152,2487
489,2515
599,6847
7588,1034
4362,1695
7479,2030
3812,6890
3141,2521
3240,4220
5895,4524
5712,5571
6087,4694
581,10
1751,3568
7231,2867
675,3809
6284,2764
1793,7177
3314,7552
740,5924
836,6386
6378,147
1686,2392
5624,3657
2721,4005
887,2187
2604,222
1432,4727
7311,3735
6960,2000
1234,16
3809,4498
433,6154
500,960
6821,5039
6635,1651
2249,7578
3906,3118
2877,5457
2672,5991
411,5052
3193,7383
6108,6860
497,662
839,3809
300,5975
6374,563
6434,7030
3285,3939
5811,1389
2103,7002
4266,428
535,4337
3995,5792
3157,4693
4912,7184
6369,5854
4705,6891
3757,3934
5954,3360
3905,422
49,3131
4469,2450
3848,4052
446,2013
828,7033
2588,5704
3809,5787
282,7274
2214,7183
3823,3241
1811,6012
5930,6157
5823,810
6253,394
7082,1939
4620,3750
7144,2817
2735,5350
784,2947
448,4718
859,88
1017,674
1395,6484
3809,3693
1447,258
478,6812
5414,7179
5679,280
3832,2364
1580,787
3252,3775
5752,6420
3809,4632
5261,3150
7124,7426
5357,7584
4765,3508
2762,5079
613,971
3810,3544
5203,7117
6227,270
2699,3976
5560,6600
560,4528
5722,2986
6979,1036
2680,7117
2186,1886
5221,1657
6033,3787
6031,7124
3476,2328
7560,5862
3809,5921
361,1285
5636,1118
2155,5956
5971,6292
6258,7288
993,5699
1256,4581
2216,947
1101,5232
886,1106
6600,4773
4416,7272
188,3959
7240,6796
2367,3745
7479,2648
3690,4135
3208,6081
7258,6621
5804,1052
899,4724
30,2060
5854,1169
341,5894
616,3847
728,4088
3257,4253
6428,5605
3809,794
2646,4099
1939,4237
5165,3576
6208,3387
7293,6807
6276,1801
107,4909
7082,3362
5974,2402
3276,5434
5540,6082
158,3908
5813,764
3712,1800
6559,2274
2111,7323
7223,6226
6230,7468
6428,3511
2412,4053
6995,5056
147,6378
1422,3314
7327,7515
7075,4261
5442,3453
1906,3134
6560,405
6551,5015
7265,3604
2313,7430
7571,678
3777,5019
6461,3809
788,3149
3241,5948
6743,2741
6890,1448
1699,6224
1771,2128
3992,5358
2951,6374
3920,3792
1714,3314
3682,5132
3809,6405
1311,1389
895,13
4580,6282
3921,230
2953,3976
4264,569
4942,3665
6883,5380
6091,2936
6416,6668
6354,5790
5246,4830
6756,5016
997,7056
3363,7257
4077,5846
2640,6862
4942,632
4990,2366
5042,2556
6072,6077
5927,4410
5331,6042
5837,1484
1940,4192
6224,432
7139,997
4687,1052
4998,914
22,1148
818,6717
3960,3167
5298,4589
4778,2079
4546,2510
209,6609
729,2703
4108,2284
4414,2556
811,261
4166,6426
2980,4055
7438,3666
5306,3137
82,2303
4051,5133
1967,5584
3681,1658
14,7272
3111,3757
5800,3645
2560,4408
306,2196
5116,6396
4849,6052
2122,4182
4135,2767
1079,2119
7261,936
292,5681
3701,31
421,6091
5132,3896
3986,2644
5593,2039
5670,4703
5544,6284
6704,264
4424,3809
1261,66
5261,2963
3504,3809
2284,6580
4951,5955
5073,1222
5262,4127
2332,3618
3966,5560
7588,5653
1418,5907
7426,4571
5215,6001
6054,3538
7468,5736
3430,103
2786,2253
5981,4191
2414,6811
1144,3803
1729,6708
3809,2351
5877,3087
1589,6139
3557,5513
2834,4364
5518,3908
3923,6802
5163,5437
5722,7121
1539,5271
1535,3809
2707,4030
2187,1520
3713,2993
523,7283
4327,4384
5946,5294
6647,5341
133,1621
6812,5408
678,7571
7280,1312
3809,3640
4222,3809
3007,6924
4786,5837
113,1908
1940,5965
1900,2402
4422,5560
4826,3923
6538,860
2742,4374
5486,3215
4097,5211
2567,7002
6693,1902
5712,2969
3059,294
1501,7207
3469,2609
4835,5325
2440,1942
7049,4166
3906,166
2739,4261
3971,1315
3604,6217
7405,4767
884,2320
6840,1548
1563,5052
6043,4422
5861,244
3569,746
3899,2378
850,6873
7350,4279
1932,196
3814,3960
729,2382
4411,5936
2186,5216
1666,2706
1929,5560
513,7453
1191,4133
4434,2887
4362,1321
2187,1654
4711,1475
3711,6464
894,914
1257,1720
135,5026
3332,3435
3621,3538
2516,6259
6372,3550
3091,2060
6609,5183
2270,376
5420,3103
6678,624
3964,5597
7489,7447
4127,111
2764,7300
2346,371
6886,7154
4321,916
2481,6423
114,2644
5907,188
5896,3971
1398,797
4127,1050
6635,4310
3810,6069
262,2515
2918,1701
708,3733
7124,4474
7571,5163
5431,609
2153,7496
31,5211
3842,1039
960,1510
1397,2265
5834,7415
4098,6886
3800,3257
894,3142
5722,2478
997,4775
3060,1003
496,63
1475,3087
2375,900
620,129
6024,2062
3544,2513
361,3810
1906,5525
3745,4489
3621,2733
2330,376
5805,6835
2524,1373
3350,203
712,6484
4910,506
5359,332
2826,957
1389,5191
6468,4146
4343,624
7337,394
3801,6491
4217,1451
6125,7190
4465,3273
5541,7139
6793,4845
7371,2607
5914,1493
2980,1774
2039,3960
3809,3319
356,4755
6734,5204
7518,3034
7256,3034
814,1634
6564,1760
3238,5223
4201,3550
5057,6918
4350,7056
4517,3032
1793,4843
1920,454
5712,204
2563,2775
5030,3782
3034,6332
5358,7031
3810,137
4992,1046
3870,188
1702,2446
3660,2822
5186,4295
5924,1026
597,7419
4172,2216
4943,2093
2310,1548
2797,1666
4767,1867
3674,1939
5030,4721
6124,3531
4135,836
3921,1816
3809,5547
3403,4859
6780,1361
318,5910
523,7096
1920,1743
2458,106
467,3000
3502,3525
3094,1256
6542,1196
2827,1666
5618,2797
4198,2474
5631,7166
3604,4741
2787,2267
3351,4295
5464,2330
1224,6362
2024,3971
5699,3136
81,6347
4854,5030
1760,1646
4239,6420
328,6224
7518,6551
1071,4053
188,1491
587,5926
3114,3012
3809,1359
2374,6420
7011,4276
197,4428
7253,3809
3445,7498
2982,6276
155,2482
3022,979
2521,2683
4412,5035
5699,1042
4651,887
5349,5359
6441,5062
976,5105
730,1666
7545,2116
2070,3915
1810,4742
5864,4492
4040,4116
5981,5077
4938,5266
454,270
1519,3812
1648,250
5375,3547
4127,5990
267,1383
7096,1731
5697,2285
4506,1822
688,4823
2517,6297
7519,2588
7258,5442
4020,616
3918,6755
7087,5560
4028,2951
5924,2449
3711,3244
5461,1227
258,516
6715,3702
619,3905
1008,5932
7240,6556
2047,1837
1859,2540
871,4880
606,1199
2705,3500
599,4192
2321,2571
6156,2957
6715,4641
7317,545
2704,4029
2826,4958
4835,4333
3195,6518
5346,2593
266,2447
1422,2135
3791,2607
4656,3809
482,759
6879,1450
1729,2817
222,6312
7548,5746
1309,3951
5359,2239
3208,7130
5680,6761
6637,2856
7162,1546
24,820
5299,7069
4633,7208
5834,1751
1560,4701
1398,5871
3261,6175
4431,5569
2433,7484
6416,2106
1519,913
2534,5846
120,2221
7021,4135
3881,406
3195,2330
220,6774
1734,6170
6354,4611
1357,6220
1909,2761
5992,7413
1649,7560
2122,3808
2590,3122
3225,2172
2382,729
3939,7177
3956,6592
7130,7461
7283,4293
3912,2321
1360,6868
534,4840
6563,5135
6593,7229
6438,3154
2524,31
2262,31
2556,4450
1818,3023
4823,2363
4059,1967
7189,2564
4391,4426
4580,7331
5824,2702
6930,6999
2706,4394
7312,685
985,5651
2399,1433
6043,531
4658,5709
4990,32
1576,3086
1261,4014
6963,3914
5263,5294
2482,155
6518,4961
114,7263
5955,5787
2280,960
10,2187
1725,5811
2238,3178
851,2803
2250,2249
2797,4862
1405,4143
3260,6084
546,6139
5439,5870
3307,1177
2801,3291
6075,1358
2818,2706
7578,2093
620,3809
1019,3326
3834,1633
358,3809
6991,3087
3711,6895
2721,6156
3134,5571
2172,2716
1846,5175
2970,4416
1354,771
493,1940
2253,4775
3971,2
220,1781
7477,3330
4135,6260
6564,2057
1839,6074
6548,6250
3721,6428
4313,4088
1971,2029
261,2721
6924,5783
4159,3621
4997,4720
40,1032
1731,4262
7123,4680
4370,1589
4800,7589
1611,181
4217,3976
130,6560
6262,1318
2671,3544
7325,815
1050,5217
5498,168
6024,5876
3752,614
887,500
6121,332
3156,5464
2366,3847
3985,4757
6017,1672
4279,3514
3386,6680
4172,419
4191,4633
5178,7518
2088,5596
7174,2524
2430,2327
3696,3873
582,1557
902,781
2786,1208
5456,292
1731,6490
2629,1224
2234,4078
2573,3544
6658,2607
3874,203
7117,677
3314,4710
201,7500
5853,7283
7197,4578
2553,5551
6104,2206
6886,5625
3481,4823
1239,3934
4078,6799
3314,5649
1459,6152
7223,2766
6445,5882
7066,4280
2826,3616
1351,7558
7459,10
4859,3577
4539,4161
7385,1781
6886,148
3250,5075
280,5699
5884,338
342,161
1493,5921
4934,718
4237,5516
4704,1195
7283,723
2334,1060
7220,6036
3393,7231
2450,4618
614,5171
6275,344
3766,6281
6264,4881
5813,5948
4106,7103
3144,3494
5892,579
7583,3809
437,4720
5478,7355
1152,6917
5712,2863
5130,3639
7272,160
7433,7433
1695,3934
3809,7267
6146,2566
872,5587
7195,6329
5514,1535
1510,1148
4099,6282
2187,7025
5875,1699
1656,4356
7088,2675
6814,3604
2478,2478
3042,4506
3809,5173
4184,4296
1481,568
2480,2524
935,1563
6656,3203
7110,3373
4078,7283
3025,2058
6868,7223
6262,4969
2263,4926
6287,5965
7414,751
3711,6708
4072,5933
5712,2058
3463,190
1859,2032
914,2564
4270,5359
2609,3469
3517,3809
2968,369
4783,2911
3819,3393
5718,7326
6647,3625
4164,395
4785,2957
3959,929
5220,2885
1911,5763
937,1585
1649,5763
6401,3569
1549,2149
3809,5307
7183,5298
3943,3809
4206,6663
1539,872
2093,2212
2447,266
6299,6675
5967,1772
3350,5924
5862,258
607,7493
3847,314
6109,6551
2458,6282
6374,1372
4500,1633
2368,3356
979,6318
7204,6525
2901,1375
2567,2253
3146,7033
4961,6165
3252,5739
652,5142
258,3525
1655,6308
3809,180
6304,3235
3711,3809
3845,3809
4650,2516
4056,4221
7468,4504
2187,2382
4809,294
7140,6136
2360,2310
471,1539
3809,1119
1204,370
3544,1602
2062,7571
3678,4800
5679,150
797,1709
3971,3332
258,1431
4943,4431
6398,2466
1166,4989
5861,2261
5811,6870
504,1837
3902,5632
2718,4650
849,6221
3450,6262
1218,3809
3312,1602
4592,3800
2546,4543
887,5924
6594,2004
6673,2297
2141,6709
6291,6167
4135,1080
2058,2510
3809,5791
1486,1530
779,1668
734,6621
4087,3291
236,6344
3291,5047
6457,6055
2203,5493
5706,7584
4546,6434
5570,341
2970,3908
692,3362
1965,4389
7586,4859
7121,6220
1782,4682
6813,1903
4850,1183
5409,2867
4277,1321
6919,609
114,2567
2249,361
1299,2993
1373,3696
5294,5546
3154,992
282,2151
3131,5704
5877,5372
328,52
7542,7189
6594,4232
6532,1102
1542,3882
5905,223
6385,1614
5963,4365
6805,5583
1220,606
3682,3713
5855,1799
2116,5093
2477,5072
493,2721
5861,6717
5019,4910
4355,5684
547,2957
3837,1557
6961,3063
1216,4247
901,5175
6524,4028
4765,829
496,7341
5792,4079
4192,7383
1081,3830
1879,3810
2359,5201
6273,1908
3314,469
1046,5529
6538,3145
5072,2477
4213,1255
2943,2219
5193,6379
1666,3702
7511,1436
389,5939
1568,915
3809,6275
1975,5211
4031,6876
3809,3831
230,5128
6694,7041
5560,4860
4053,4191
1174,7377
4376,3878
5560,2416
6891,5111
6301,1862
2708,7425
2797,6716
2417,79
6522,5244
5715,3458
2516,4222
6272,4315
6091,6189
3362,2738
3300,6024
3809,4181
5211,4864
5832,7426
4581,496
2186,7501
993,3959
5463,2833
6232,1883
7190,6282
2558,6326
376,2270
2525,3934
1823,4416
3244,3621
4665,2826
4099,4135
1389,7342
3684,4859
6817,1755
4991,2996
5490,2185
7575,616
3189,4099
1771,5165
664,7059
361,7250
2863,896
3484,3458
454,4031
7195,2088
5978,4568
5825,1128
4039,1236
3696,116
5010,7560
4833,3726
3895,5429
5271,4891
1563,116
2081,1799
2218,3760
1234,5310
1389,2215
33,4159
5396,2119
31,7496
2677,1830
2672,1486
2957,4099
1045,5788
5811,3300
3698,5265
1165,6644
1585,814
7149,4722
2058,1034
4377,1389
7116,2330
6479,955
4961,851
5396,6441
6759,3978
6812,7022
5695,6508
3427,5152
633,1306
7272,3974
6811,3387
5006,3253
515,496
2516,2262
336,3005
6898,1289
7383,3024
3300,6508
158,4396
6347,1940
1046,4858
743,885
674,3000
1236,4201
3681,723
840,4201
1654,3960
2404,2960
4746,5019
7356,6304
4272,7580
6772,3809
2957,6327
6821,6145
7088,4045
5792,1314
3381,1370
4946,3737
82,3246
5396,2253
3906,5163
2474,5769
3384,328
3275,1324
2860,328
6802,3809
7332,591
6540,3809
5444,1920
4618,646
6445,4703
6868,5560
6605,262
2047,2699
6763,848
5720,7453
759,2303
993,255
255,1080
4200,3516
4269,3121
2003,4844
5330,5955
3907,6677
2552,333
4161,1309
6597,2249
6416,4123
4905,1992
7220,4857
3261,271
2567,4778
7574,1413
3601,6755
4141,4225
1961,4968
5120,3085
6798,1192
4571,3809
284,7271
709,1785
4778,2567
1664,4223
5573,7002
6619,7084
4480,658
4124,5749
2859,3085
3688,2186
6243,1320
3452,7571
3316,328
2366,7124
3030,3906
3587,7207
6352,3707
3809,3644
4413,375
4800,5739
610,5162
2895,3681
6338,1557
3798,5175
66,6230
6518,6628
7502,2826
2404,4383
5623,6715
5358,3034
2321,6600
2648,579
4735,3809
3525,852
6961,1721
1811,836
2330,1401
4379,1895
2340,3809
3386,3891
681,1026
5585,946
4766,89
2088,2807
4710,719
6372,2265
4223,2321
4252,7223
3519,4420
5921,6530
7082,6562
7385,4119
6416,4257
294,1519
2179,5554
3913,6976
6160,1793
5570,2516
2113,770
1581,7325
3618,2332
5132,2290
7372,5762
2504,3809
3034,591
3304,2172
3314,2860
3145,6057
5404,6361
3809,2839
2405,3049
6479,5895
7487,5685
3283,6930
432,6714
969,4475
2934,360
6254,2744
7496,4458
638,174
3752,992
7518,5937
7566,6917
7124,156
5787,1588
7497,2616
2753,2419
6048,1363
5590,485
922,3316
982,4121
3427,643
3809,745
1128,5636
1438,1920
2138,3809
846,6704
3809,7161
7222,4074
1095,4964
66,887
1389,2967
3109,5437
7309,286
3809,4128
4473,7326
669,3809
5170,838
5932,4571
6004,6891
2860,946
446,3737
2982,2629
3514,4210
2648,7479
4219,993
652,3613
5800,2173
5834,7419
4301,1557
3544,5550
2632,2250
6018,3564
1548,2438
6551,4027
1967,7495
5861,2826
1771,4173
1635,6756
1000,2044
1141,1525
3950,3959
607,837
3153,417
5271,2960
4161,1927
1322,3034
2175,5165
6578,2817
303,3809
136,663
437,3809
4324,1167
3809,5417
5736,4982
335,5976
4201,2265
3681,1475
5396,5099
6425,3514
2085,7342
4222,109
7528,6759
3937,2569
1256,5016
7030,66
3785,485
5746,7548
1384,5201
